Brand,Perfume,Gender,Rating Value,Rating Count,Year,Main Accords,Top,Middle,Base,Perfumer1,url
Yves Rocher,Mandarine Citron Cedre,women,78,487,2016.0,"['Citrus', 'Woody']",[],[],[],Mathieu Nardin,https://www.fragrantica.com/perfume/Yves-Rocher/Mandarine-Citron-Cedre-37852.html
Yves Rocher,Noix de Coco,women,80,554,2016.0,"['Coconut', 'Sweet', 'Lactonic', 'Tropical', 'Vanilla']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Noix-de-Coco-37850.html
Yves Rocher,Vanille Bourbon 2016,women,77,451,2016.0,"['Vanilla', 'Powdery', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Vanille-Bourbon-2016-37853.html
Yves Rocher,Autour de Minuit,unisex,74,466,2019.0,"['Woody', 'Earthy', 'Patchouli', 'Iris', 'Powdery']",[],[],[],Amandine Clerc-Marie,https://www.fragrantica.com/perfume/Yves-Rocher/Autour-de-Minuit-56460.html
Yves Rocher,Cuir de Nuit,unisex,79,"1,447",2019.0,"['Vanilla', 'Cacao', 'Warm Spicy', 'Sweet', 'Soft Spicy']",[],[],[],Amandine Clerc-Marie,https://www.fragrantica.com/perfume/Yves-Rocher/Cuir-de-Nuit-56459.html
Yves Rocher,Garden Party,unisex,73,594,2019.0,"['Rose', 'Green', 'Aromatic', 'Fresh Spicy', 'Floral']",[],[],[],Marie Salamagne,https://www.fragrantica.com/perfume/Yves-Rocher/Garden-Party-56456.html
Yves Rocher,Matin Blanc,unisex,75,658,2019.0,"['Citrus', 'White Floral', 'Fresh Spicy', 'Aromatic']",[],[],[],Fabrice Pellegrin,https://www.fragrantica.com/perfume/Yves-Rocher/Matin-Blanc-56462.html
Yves Rocher,Nouveau Genre,unisex,83,"1,072",2019.0,"['Patchouli', 'Warm Spicy', 'Vanilla', 'Woody', 'Amber']",[],[],[],Marie Salamagne,https://www.fragrantica.com/perfume/Yves-Rocher/Nouveau-Genre-56461.html
Yves Rocher,Plein Soleil,unisex,79,939,2019.0,"['Tuberose', 'Woody', 'Yellow Floral', 'White Floral', 'Warm Spicy']",[],[],[],Fabrice Pellegrin,https://www.fragrantica.com/perfume/Yves-Rocher/Plein-Soleil-56457.html
Yves Rocher,Sable Fauve,unisex,78,630,2019.0,"['Amber', 'Vanilla', 'Warm Spicy', 'Sweet', 'Balsamic']",[],[],[],Marie Salamagne,https://www.fragrantica.com/perfume/Yves-Rocher/Sable-Fauve-56458.html
Yves Rocher,Sel d Azur,unisex,76,843,2019.0,"['Citrus', 'Woody', 'Aromatic', 'Fresh Spicy', 'Earthy']",[],[],[],Marie Salamagne,https://www.fragrantica.com/perfume/Yves-Rocher/Sel-d-Azur-56454.html
Yves Rocher,Sur La Lande,women,76,425,2022.0,"['White Floral', 'Woody', 'Herbal', 'Floral', 'Marine']",[],[],"['Woody Notes', 'Seaweed']",Caroline Dumur,https://www.fragrantica.com/perfume/Yves-Rocher/Sur-La-Lande-75533.html
Yves Rocher,Tropicale Tentation,unisex,75,474,2019.0,"['Citrus', 'Floral', 'Fruity', 'Fresh', 'Lactonic']",[],[],[],Amandine Clerc-Marie,https://www.fragrantica.com/perfume/Yves-Rocher/Tropicale-Tentation-56455.html
Yves Rocher,Voile d Ocre,unisex,79,701,2020.0,"['Woody', 'Powdery', 'Warm Spicy']",[],[],[],Ane Ayo,https://www.fragrantica.com/perfume/Yves-Rocher/Voile-d-Ocre-65049.html
Yves Rocher,Voile Dore,unisex,75,85,2023.0,"['Vanilla', 'Warm Spicy', 'Powdery']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Voile-Dore-88647.html
Yves Rocher,Comme une Evidence,women,70,"5,085",2003.0,"['White Floral', 'Green', 'Rose', 'Mossy', 'Earthy']","['Rhubarb', 'Violet Leaf']","['Lily-Of-The-Valley', 'Rose']","['Oakmoss', 'Patchouli', 'Musk']",Annick Menardo,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-une-Evidence-2167.html
Yves Rocher,Comme Une Evidence 10 Ans,women,73,50,2013.0,"['Rose', 'Patchouli', 'White Floral', 'Woody', 'Floral']",[],[],[],Annick Menardo,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-Une-Evidence-10-Ans-17704.html
Yves Rocher,Comme une Evidence A New Day Dawns,women,71,115,2006.0,"['Green', 'White Floral', 'Mossy', 'Earthy', 'Fruity']",[],"['Lily-Of-The-Valley', 'Rose']","['Oakmoss', 'Patchouli', 'Musk']",,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-une-Evidence-A-New-Day-Dawns-3387.html
Yves Rocher,Comme une Evidence Eau de Parfum,women,75,425,,"['White Floral', 'Musky', 'Mossy', 'Ozonic', 'Floral']","['Violet Leaf', 'Silk Tree Blossom']",[],"['Musk', 'Oakmoss']",,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-une-Evidence-Eau-de-Parfum-3381.html
Yves Rocher,Comme une Evidence Eau de Parfum Limited Edition,women,69,50,2015.0,"['Patchouli', 'Rose', 'Citrus', 'Woody', 'Warm Spicy']",[],[],[],Annick Menardo,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-une-Evidence-Eau-de-Parfum-Limited-Edition-33762.html
Yves Rocher,Comme Une Evidence Green for Men,men,76,352,2011.0,"['Aromatic', 'Citrus', 'Green', 'Woody', 'Fresh Spicy']",[],"['Mint', 'Sage']","['Woodsy Notes', 'Patchouli']",Ursula Wandel,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-Une-Evidence-Green-for-Men-11129.html
Yves Rocher,Comme une Evidence Homme,men,79,608,2008.0,"['Woody', 'Fresh Spicy', 'Aromatic', 'Warm Spicy', 'Rose']","['Cypress', 'Bergamot', 'Mandarin Orange']","['Cedar', 'Guaiac Wood', 'Patchouli']","['Rose', 'Pepper', 'Nutmeg', 'Cardamom']",Antoine Maisondieu,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-une-Evidence-Homme-3379.html
Yves Rocher,Comme Une Evidence L Eau,women,75,714,2011.0,"['Citrus', 'White Floral', 'Patchouli', 'Fresh', 'Woody']",[],[],[],Ursula Wandel,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-Une-Evidence-L-Eau-11301.html
Yves Rocher,Comme Une Evidence L Eau de Parfum,women,76,196,2017.0,"['Rose', 'Citrus', 'Patchouli', 'White Floral', 'Woody']","['Bergamot', 'Rhubarb', 'Petitgrain']","['Damask Rose', 'Lily-Of-The-Valley', 'Jasmine']","['Patchouli', 'Moss', 'Musk']",Annick Menardo,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-Une-Evidence-L-Eau-de-Parfum-43916.html
Yves Rocher,Comme Une Evidence L Eau de Parfum 2011,women,79,115,2011.0,"['White Floral', 'Mossy', 'Fresh', 'Earthy', 'Green']",[],"['Lily-Of-The-Valley', 'Jasmine']","['Oak Moss', 'Patchouli']",,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-Une-Evidence-L-Eau-de-Parfum-2011-13883.html
Yves Rocher,Comme Une Evidence L Eau de Parfum 2012,women,75,201,2012.0,"['White Floral', 'Earthy', 'Mossy', 'Fresh', 'Ozonic']",[],"['Lily-Of-The-Valley', 'Jasmine']","['Moss', 'Patchouli']",,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-Une-Evidence-L-Eau-de-Parfum-2012-16991.html
Yves Rocher,Comme une Evidence L Eau de Parfum Intense,women,78,978,2013.0,"['Rose', 'Sweet', 'White Floral', 'Woody', 'Floral']",[],[],[],Annick Menardo,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-une-Evidence-L-Eau-de-Parfum-Intense-18880.html
Yves Rocher,Comme une Evidence Le Parfum,women,81,629,2008.0,"['White Floral', 'Woody', 'Rose', 'Patchouli', 'Earthy']","['Violet Leaf', 'Nutmeg', 'Amber']","['Rose', 'Lily-Of-The-Valley', 'Jasmine']","['Patchouli', 'Oakmoss', 'Musk', 'Woody Notes', 'Praline']",,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-une-Evidence-Le-Parfum-3380.html
Yves Rocher,Comme Une Evidence Limited Edition 2008,women,75,51,2008.0,"['Floral', 'White Floral', 'Ozonic', 'Mossy', 'Aquatic']","['Violet Leaf', 'Silk Tree Blossom']",[],"['Oakmoss', 'Musk']",,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-Une-Evidence-Limited-Edition-2008-5029.html
Yves Rocher,Comme Une Evidence Limited Edition 2009,women,71,104,2009.0,"['Citrus', 'White Floral', 'Patchouli', 'Rose', 'Woody']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-Une-Evidence-Limited-Edition-2009-7380.html
Yves Rocher,Comme une Evidence Limited Edition 2010,women,72,78,2010.0,"['Citrus', 'Rose', 'White Floral', 'Aromatic', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-une-Evidence-Limited-Edition-2010-10503.html
Yves Rocher,Comme Une Evidence Limited Edition 2019,women,73,26,2019.0,"['Rose', 'Patchouli', 'Citrus', 'Woody', 'Warm Spicy']",[],[],[],Annick Menardo,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-Une-Evidence-Limited-Edition-2019-58478.html
Yves Rocher,L Evidence,women,78,116,2024.0,"['Floral', 'Citrus', 'Rose', 'Patchouli', 'Fruity']","['Peach', 'Bergamot']","['Magnolia', 'Damask Rose']",[],Marion Costero,https://www.fragrantica.com/perfume/Yves-Rocher/L-Evidence-89420.html
Yves Rocher,Mon Evidence,women,74,"1,090",2018.0,"['Citrus', 'Rose', 'Patchouli', 'Fruity', 'Vanilla']","['Mandarin Orange', 'Bergamot']","['Damask Rose', 'Pear', 'Peach', 'Jasmine']","['Patchouli', 'Vanilla']",Annick Menardo,https://www.fragrantica.com/perfume/Yves-Rocher/Mon-Evidence-50775.html
Yves Rocher,Fleur de Noel,women,67,232,2008.0,"['Almond', 'Sweet', 'Nutty', 'Floral', 'Vanilla']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Fleur-de-Noel-5030.html
Yves Rocher,Fleur de Noel 2011,women,71,106,2011.0,"['Citrus', 'Rose']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Fleur-de-Noel-2011-13691.html
Yves Rocher,Fleur de Noel Limited Edition,women,79,68,2009.0,"['Citrus', 'White Floral', 'Fruity', 'Musky', 'Sweet']","['Amalfi Lemon', 'Orange', 'Mandarin Orange']","['White Flowers', 'Fruity Notes']","['Musk', 'Virginia Cedar']",,https://www.fragrantica.com/perfume/Yves-Rocher/Fleur-de-Noel-Limited-Edition-7381.html
Yves Rocher,FlowerParty,women,68,"2,228",2010.0,"['Citrus', 'Fruity', 'Tropical', 'Vanilla', 'Rose']","['Mandarin Orange', 'Orange']","['Litchi', 'Tincture Of Rose']",[],Philippe Romano,https://www.fragrantica.com/perfume/Yves-Rocher/FlowerParty-8036.html
Yves Rocher,Flowerparty by Night,women,72,690,2013.0,"['Soft Spicy', 'Vanilla', 'Sweet', 'Almond', 'Nutty']",[],"['Licorice', 'Star Anise', 'Floral Notes']","['Bourbon Vanilla', 'Bitter Almond']",Philippe Romano,https://www.fragrantica.com/perfume/Yves-Rocher/Flowerparty-by-Night-17212.html
Yves Rocher,Flowerparty Limited Edition 2011,women,68,311,2011.0,"['Fruity', 'Citrus', 'Fresh', 'Sweet', 'Rose']","['Citruses', 'Red Apple']","['Peach', 'Rose']","['Woodsy Notes', 'Musk']",,https://www.fragrantica.com/perfume/Yves-Rocher/Flowerparty-Limited-Edition-2011-11609.html
Yves Rocher,Flowerparty Summer,women,71,330,2012.0,"['Citrus', 'Floral']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Flowerparty-Summer-14824.html
Yves Rocher,2000 et une Folies,women,75,71,1999.0,"['Woody', 'Fruity', 'Warm Spicy', 'Floral', 'Citrus']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/2000-et-une-Folies-11975.html
Yves Rocher,Folies de Saisons Caprices de Printemps,women,73,79,1997.0,"['Green', 'Floral', 'White Floral', 'Fresh']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Folies-de-Saisons-Caprices-de-Printemps-10967.html
Yves Rocher,Folies de Saisons Delires d Automne,women,86,187,1997.0,"['Warm Spicy', 'Cinnamon', 'Vanilla', 'Woody', 'Amber']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Folies-de-Saisons-Delires-d-Automne-10969.html
Yves Rocher,Folies de Saisons Fantaisies d Hiver,women,85,132,1997.0,"['Violet', 'Powdery', 'Vanilla', 'Woody', 'Aquatic']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Folies-de-Saisons-Fantaisies-d-Hiver-10970.html
Yves Rocher,Folies de Saisons Ivresse d Ete,women,82,127,1997.0,"['Citrus', 'Fruity', 'Sweet', 'Fresh', 'Floral']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Folies-de-Saisons-Ivresse-d-Ete-10968.html
Yves Rocher,Folies de Saisons L Eau A la Bouche en Ete,women,76,50,2000.0,"['Woody', 'Citrus', 'Fruity', 'Floral', 'Aromatic']","['Grapefruit', 'Black Currant']","['Freesia', 'Jasmine']","['Virginia Cedar', 'Sandalwood']",,https://www.fragrantica.com/perfume/Yves-Rocher/Folies-de-Saisons-L-Eau-A-la-Bouche-en-Ete-10999.html
Yves Rocher,Folies de Saisons L Esprit Dans Les Etoiles En Hiver,women,79,22,2000.0,"['Sweet', 'Citrus', 'Almond', 'Fruity', 'Vanilla']",[],[],[],Evelyne Boulanger,https://www.fragrantica.com/perfume/Yves-Rocher/Folies-de-Saisons-L-Esprit-Dans-Les-Etoiles-En-Hiver-11001.html
Yves Rocher,Folies de Saisons L Humeur Nomade en Automne,women,84,39,2000.0,"['Powdery', 'Violet', 'Vanilla', 'Woody', 'Warm Spicy']",[],[],[],Annick Menardo,https://www.fragrantica.com/perfume/Yves-Rocher/Folies-de-Saisons-L-Humeur-Nomade-en-Automne-11000.html
Yves Rocher,Folies de Saisons Le Nez au Vent au Printemps,women,74,37,2000.0,"['Green', 'Floral', 'Fruity', 'Fresh', 'Fresh Spicy']","['Granny Smith Apple', 'Green Notes', 'Marigold', 'Hyacinth', 'Bergamot', 'Red Berries']","['Freesia', 'Jasmine', 'Peony', 'Lily']","['Woodsy Notes', 'Amber', 'Musk']",Anne Flipo,https://www.fragrantica.com/perfume/Yves-Rocher/Folies-de-Saisons-Le-Nez-au-Vent-au-Printemps-10998.html
Yves Rocher,Fraicheur Vegetale Bambou,unisex,77,761,2003.0,"['Woody', 'Earthy']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Fraicheur-Vegetale-Bambou-12689.html
Yves Rocher,Fraicheur Vegetale Cedre Bleu,unisex,81,482,2003.0,['Woody'],[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Fraicheur-Vegetale-Cedre-Bleu-12690.html
Yves Rocher,Fraicheur Vegetale de Chevrefeuille,women,73,427,2003.0,"['White Floral', 'Fruity', 'Yellow Floral']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Fraicheur-Vegetale-de-Chevrefeuille-9909.html
Yves Rocher,Fraicheur Vegetale The Vert,women,76,"1,112",2003.0,"['Green', 'Fresh', 'Citrus', 'Ozonic', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Fraicheur-Vegetale-The-Vert-12688.html
Yves Rocher,Fraicheur Vegetale Verveine,unisex,79,714,2003.0,"['Citrus', 'Aromatic']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Fraicheur-Vegetale-Verveine-12691.html
Yves Rocher,Abricot,women,72,32,1999.0,"['Fruity', 'Lactonic', 'Powdery', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Abricot-38283.html
Yves Rocher,Abricot Bergeron,women,75,210,2011.0,"['Fruity', 'Lactonic', 'Powdery', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Abricot-Bergeron-12598.html
Yves Rocher,Ananas Noix de Coco,women,72,252,2012.0,"['Sweet', 'Coconut', 'Fruity', 'Tropical', 'Lactonic']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Ananas-Noix-de-Coco-15192.html
Yves Rocher,Canneberge Amande,unisex,75,151,2016.0,"['Fruity', 'Almond', 'Fresh Spicy', 'Nutty']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Canneberge-Amande-41430.html
Yves Rocher,Cerise Bigarreau,women,73,207,2010.0,"['Cherry', 'Sweet', 'Nutty', 'Fruity']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Cerise-Bigarreau-8743.html
Yves Rocher,Chocolat,women,100,1,2000.0,"['Chocolate', 'Warm Spicy', 'Sweet', 'Cacao']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Chocolat-68193.html
Yves Rocher,Clementine Epices,unisex,76,134,2016.0,"['Warm Spicy', 'Citrus', 'Soft Spicy', 'Anis', 'Floral']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Clementine-Epices-41428.html
Yves Rocher,Figuier,women,90,63,,"['Woody', 'Fruity', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Figuier-15658.html
Yves Rocher,Fraise,women,67,319,2004.0,"['Fruity', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Fraise-3382.html
Yves Rocher,Fraise Mara des Bois,women,73,866,2010.0,"['Fruity', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Fraise-Mara-des-Bois-14339.html
Yves Rocher,Framboise 1999,women,78,122,1999.0,"['Fruity', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Framboise-1999-38284.html
Yves Rocher,Framboise 2010,women,75,899,2010.0,"['Fruity', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Framboise-2010-7953.html
Yves Rocher,Fruits Rouges,women,69,189,2013.0,"['Fruity', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Fruits-Rouges-18469.html
Yves Rocher,Kiwi,women,69,94,2008.0,"['Fruity', 'Tropical', 'Fresh', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Kiwi-7957.html
Yves Rocher,Litchi,women,75,51,2006.0,"['Fruity', 'Tropical', 'Fresh', 'Aquatic']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Litchi-16304.html
Yves Rocher,Mandarine d Italie,women,62,154,2011.0,['Citrus'],[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Mandarine-d-Italie-13606.html
Yves Rocher,Mandarine de Noel,unisex,65,77,2000.0,['Citrus'],[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Mandarine-de-Noel-12659.html
Yves Rocher,Mandarine Eau de Toilette Fraiche,unisex,78,13,1979.0,"['White Floral', 'Citrus', 'Powdery', 'Fruity']",[],[],[],Raymond Chaillan,https://www.fragrantica.com/perfume/Yves-Rocher/Mandarine-Eau-de-Toilette-Fraiche-42115.html
Yves Rocher,Mangue,women,76,28,2006.0,"['Tropical', 'Fruity', 'Sweet', 'Terpenic']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Mangue-17400.html
Yves Rocher,Mangue Passion,women,77,376,2012.0,"['Tropical', 'Fruity', 'Sweet', 'Fresh']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Mangue-Passion-15193.html
Yves Rocher,Maracuja,unisex,69,146,2018.0,"['Tropical', 'Fruity', 'Fresh', 'Sweet', 'Warm Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Maracuja-49750.html
Yves Rocher,Marron de Noel,women,81,282,2009.0,"['Sweet', 'Vanilla', 'Nutty', 'Woody', 'Powdery']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Marron-de-Noel-10566.html
Yves Rocher,Miel d Oranger,women,77,248,2010.0,"['Honey', 'Sweet', 'Citrus', 'Floral', 'White Floral']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Miel-d-Oranger-10299.html
Yves Rocher,Mure Sauvage,women,73,869,2010.0,"['Fruity', 'Sweet', 'Violet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Mure-Sauvage-7954.html
Yves Rocher,Noix de Coco,unisex,73,693,1999.0,"['Coconut', 'Sweet', 'Lactonic', 'Tropical', 'Vanilla']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Noix-de-Coco-3378.html
Yves Rocher,Noix de Coco de Malaisie,women,75,"1,314",2000.0,"['Coconut', 'Sweet', 'Lactonic', 'Tropical', 'Vanilla']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Noix-de-Coco-de-Malaisie-7955.html
Yves Rocher,Peche Jaune,women,66,518,2005.0,"['Fruity', 'Sweet', 'Powdery']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Peche-Jaune-7956.html
Yves Rocher,Poire,women,78,118,1999.0,"['Fruity', 'Sweet', 'Aquatic', 'Fresh']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Poire-15656.html
Yves Rocher,Poire Cacao,unisex,79,129,2016.0,"['Fruity', 'Sweet', 'Cacao', 'Aquatic', 'Fresh']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Poire-Cacao-41429.html
Yves Rocher,Poire Caramel,unisex,80,500,2014.0,"['Sweet', 'Caramel', 'Fruity', 'Aquatic', 'Fresh']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Poire-Caramel-28576.html
Yves Rocher,Pomme,women,76,34,,"['Fruity', 'Fresh', 'Green']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Pomme-15657.html
Yves Rocher,Pomme Delice,women,75,314,2012.0,"['Vanilla', 'Fruity', 'Fresh', 'Green', 'Powdery']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Pomme-Delice-16992.html
Yves Rocher,Pomme Delice,unisex,79,187,2015.0,"['Vanilla', 'Fruity', 'Fresh', 'Green', 'Powdery']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Pomme-Delice-34890.html
Yves Rocher,Vanille,women,72,"1,428",2010.0,"['Vanilla', 'Powdery', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Vanille-7952.html
Yves Rocher,Vanille Bourbon 2000,women,74,598,2000.0,"['Vanilla', 'Powdery', 'Sweet']",[],[],[],Sophie Labbé,https://www.fragrantica.com/perfume/Yves-Rocher/Vanille-Bourbon-2000-5344.html
Yves Rocher,Vanille CollectOR,women,73,214,2013.0,"['Vanilla', 'Powdery', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Vanille-CollectOR-22028.html
Yves Rocher,Vanille Pistache,women,82,44,2000.0,"['Vanilla', 'Powdery']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Vanille-Pistache-15655.html
Yves Rocher,Ming Shu,women,67,"1,796",,"['Floral', 'Aquatic', 'Marine', 'Fresh', 'Aromatic']","['Sea Notes', 'Peach']","['Water Lily', 'Lotus']","['Musk', 'Cedar', 'Sandalwood', 'Vanilla']",,https://www.fragrantica.com/perfume/Yves-Rocher/Ming-Shu-3374.html
Yves Rocher,Ming Shu Fleur de l Aube,women,72,647,2006.0,"['Marine', 'Aquatic', 'Floral', 'Yellow Floral', 'Aromatic']","['Sea Notes', 'Pepper']","['Water Lily', 'Ylang-Ylang']","['Sandalwood', 'Vanilla']",,https://www.fragrantica.com/perfume/Yves-Rocher/Ming-Shu-Fleur-de-l-Aube-3376.html
Yves Rocher,Ming Shu Fleur Rare,women,74,917,1997.0,"['Floral', 'Fresh', 'White Floral', 'Aquatic', 'Woody']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Ming-Shu-Fleur-Rare-3375.html
Yves Rocher,Bloom In Love,women,71,221,2021.0,"['Citrus', 'White Floral', 'Fresh Spicy', 'Floral', 'Aromatic']",[],[],[],Caroline Dumur,https://www.fragrantica.com/perfume/Yves-Rocher/Bloom-In-Love-71434.html
Yves Rocher,Mon Rouge,women,70,674,2020.0,"['Fruity', 'Patchouli', 'Woody', 'Earthy', 'Warm Spicy']","['Plum', 'Black Currant']","['Iris', 'Neroli Essence']",[],Caroline Dumur,https://www.fragrantica.com/perfume/Yves-Rocher/Mon-Rouge-62373.html
Yves Rocher,Monoi de Tahiti,women,78,534,2010.0,"['White Floral', 'Coconut', 'Sweet', 'Fruity']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Monoi-de-Tahiti-12680.html
Yves Rocher,Monoi Eau des Vahines,women,78,"1,718",2012.0,"['White Floral', 'Sweet', 'Vanilla', 'Coconut', 'Yellow Floral']",[],[],[],Natalie Gracia-Cetto,https://www.fragrantica.com/perfume/Yves-Rocher/Monoi-Eau-des-Vahines-15194.html
Yves Rocher,Monoi Vague d ete,unisex,81,484,2020.0,"['White Floral', 'Tropical', 'Vanilla', 'Coconut']",[],"['Monoi Oil', 'Gardenia']",[],,https://www.fragrantica.com/perfume/Yves-Rocher/Monoi-Vague-d-ete-60588.html
Yves Rocher,Bois de Cedre et Citron Vert,men,78,263,2015.0,"['Citrus', 'Woody', 'Green', 'Aromatic', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Yves-Rocher/Bois-de-Cedre-et-Citron-Vert-29262.html
Yves Rocher,Bois de Gaiac et Genievre,men,74,174,2015.0,"['Woody', 'Aromatic', 'Fresh Spicy', 'Warm Spicy']",[],[],[],Sonia Constant,https://www.fragrantica.com/perfume/Yves-Rocher/Bois-de-Gaiac-et-Genievre-29260.html
Yves Rocher,Cypres et Pamplemousse,men,80,204,2015.0,"['Citrus', 'Aromatic', 'Woody', 'Fresh Spicy', 'Warm Spicy']",[],[],[],Sonia Constant,https://www.fragrantica.com/perfume/Yves-Rocher/Cypres-et-Pamplemousse-29261.html
