Brand,Perfume,Gender,Rating Value,url,drop_reason
AzherOud,Nomad,unisex,100.0,https://www.fragrantica.com/perfume/AzherOud/Nomad-74471.html,duplicate (earlier occurrence)
AzherOud,Paradiso,unisex,,https://www.fragrantica.com/perfume/AzherOud/Paradiso-74932.html,duplicate (earlier occurrence)
AzherOud,Sultanate,unisex,,https://www.fragrantica.com/perfume/AzherOud/Sultanate-74931.html,duplicate (earlier occurrence)
AzherOud,Tranquility,unisex,100.0,https://www.fragrantica.com/perfume/AzherOud/Tranquility-74466.html,duplicate (earlier occurrence)
AzherOud,Valley of Bliss,unisex,100.0,https://www.fragrantica.com/perfume/AzherOud/Valley-of-Bliss-74465.html,duplicate (earlier occurrence)
AzherOud,Vetiverish,unisex,,https://www.fragrantica.com/perfume/AzherOud/Vetiverish-74930.html,duplicate (earlier occurrence)
Attar Collection,Khaltat Night,women,85.0,https://www.fragrantica.com/perfume/Attar-Collection/Khaltat-Night-33665.html,duplicate (earlier occurrence)
Avatim,Amor Perfeito,men,80.0,https://www.fragrantica.com/perfume/Avatim/Amor-Perfeito-34968.html,duplicate (earlier occurrence)
Atelier Segall Barutti,Cipreste Quintessence,men,84.0,https://www.fragrantica.com/perfume/Atelier-Segall-Barutti/Cipreste-Quintessence-60450.html,duplicate (earlier occurrence)
Lancaster,Eau de Lancaster,men,80.0,https://www.fragrantica.com/perfume/Lancaster/Eau-de-Lancaster-77048.html,duplicate (earlier occurrence)
Oud Elite,C Style,men,80.0,https://www.fragrantica.com/perfume/Oud-Elite/C-Style-40785.html,duplicate (earlier occurrence)
Al Haramain Perfumes,Faris,unisex,73.0,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Faris-52426.html,duplicate (earlier occurrence)
Parfums Genty,Aqua di Fiori Intrigue,women,,https://www.fragrantica.com/perfume/Parfums-Genty/Aqua-di-Fiori-Intrigue-51120.html,duplicate (earlier occurrence)
Afnan,Arabian Gems,men,71.0,https://www.fragrantica.com/perfume/Afnan/Arabian-Gems-27344.html,duplicate (earlier occurrence)
